operatorname,stop_id,pointgeo,stop_name,route_long_name,latitude,longitude,nom_commune,plans
RATP,IDFM:26602,"[ 48.818471900073675, 2.3195238357547412 ]",Mairie de Montrouge,4,48.818471900073675,2.319523835754741,Montrouge,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-4.pdf"", ""label"": ""Plan Métro 4""}]"
RATP,IDFM:22134,"[ 48.86962358263758, 2.3544916165638341 ]",Strasbourg - Saint-Denis,4,48.86962358263758,2.354491616563834,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-4.pdf"", ""label"": ""Plan Métro 4""}]"
RATP,IDFM:463022,"[ 48.876283511884786, 2.3578981321043053 ]",Gare de l'Est,4,48.876283511884786,2.3578981321043053,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-4.pdf"", ""label"": ""Plan Métro 4""}]"
RATP,IDFM:22148,"[ 48.876278218318411, 2.3577495818204395 ]",Gare de l'Est,4,48.87627821831841,2.3577495818204395,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-4.pdf"", ""label"": ""Plan Métro 4""}]"
RATP,IDFM:463072,"[ 48.866077771215046, 2.3523817311402522 ]",Réaumur - Sébastopol,4,48.866077771215046,2.352381731140252,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-4.pdf"", ""label"": ""Plan Métro 4""}]"
RATP,IDFM:463171,"[ 48.86370301202431, 2.3489761968791085 ]",Etienne Marcel,4,48.86370301202431,2.3489761968791085,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-4.pdf"", ""label"": ""Plan Métro 4""}]"
RATP,IDFM:22092,"[ 48.859661211559086, 2.3466414308440138 ]",Châtelet,4,48.859661211559086,2.3466414308440138,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-4.pdf"", ""label"": ""Plan Métro 4""}]"
RATP,IDFM:22150,"[ 48.854933849106708, 2.3472322349319112 ]",Cité,4,48.85493384910671,2.3472322349319112,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-4.pdf"", ""label"": ""Plan Métro 4""}]"
RATP,IDFM:22137,"[ 48.853584935214847, 2.3439646570623771 ]",Saint-Michel,4,48.85358493521485,2.343964657062377,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-4.pdf"", ""label"": ""Plan Métro 4""}]"
RATP,IDFM:22143,"[ 48.843852514525807, 2.3243294607791096 ]",Montparnasse Bienvenue,4,48.84385251452581,2.3243294607791096,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-4.pdf"", ""label"": ""Plan Métro 4""}]"
RATP,IDFM:22154,"[ 48.828201064219243, 2.3270932349484528 ]",Alésia,4,48.82820106421924,2.3270932349484528,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-4.pdf"", ""label"": ""Plan Métro 4""}]"
RATP,IDFM:463118,"[ 48.828152157703514, 2.3271926250651647 ]",Alésia,4,48.828152157703514,2.3271926250651647,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-4.pdf"", ""label"": ""Plan Métro 4""}]"
RATP,IDFM:22151,"[ 48.833922323059973, 2.3321281604376116 ]",Denfert-Rochereau,4,48.83392232305997,2.3321281604376116,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-4.pdf"", ""label"": ""Plan Métro 4""}]"
RATP,IDFM:462992,"[ 48.851138589579151, 2.3309535506504542 ]",Saint-Sulpice,4,48.85113858957915,2.330953550650454,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-4.pdf"", ""label"": ""Plan Métro 4""}]"
RATP,IDFM:22153,"[ 48.872446917595511, 2.3560517414015862 ]",Château d'Eau,4,48.87244691759551,2.3560517414015862,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-4.pdf"", ""label"": ""Plan Métro 4""}]"
RATP,IDFM:463093,"[ 48.883425171735162, 2.3497455480753806 ]",Barbès - Rochechouart,4,48.88342517173516,2.3497455480753806,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-4.pdf"", ""label"": ""Plan Métro 4""}]"
RATP,IDFM:22141,"[ 48.897557781418705, 2.3447472731828847 ]",Porte de Clignancourt,4,48.897557781418705,2.3447472731828847,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-4.pdf"", ""label"": ""Plan Métro 4""}]"
RATP,IDFM:463059,"[ 48.864644565165271, 2.3686045625807752 ]",Oberkampf,5,48.86464456516527,2.3686045625807752,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-5.pdf"", ""label"": ""Plan Métro 5""}]"
RATP,IDFM:462961,"[ 48.867732931981166, 2.3641925544688656 ]",République,5,48.867732931981166,2.3641925544688656,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-5.pdf"", ""label"": ""Plan Métro 5""}]"
RATP,IDFM:22011,"[ 48.870666468034706, 2.3611315892483544 ]",Jacques Bonsergent,5,48.870666468034706,2.3611315892483544,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-5.pdf"", ""label"": ""Plan Métro 5""}]"
RATP,IDFM:22013,"[ 48.876162994466434, 2.35806459441865 ]",Gare de l'Est,5,48.87616299446643,2.35806459441865,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-5.pdf"", ""label"": ""Plan Métro 5""}]"
RATP,IDFM:22005,"[ 48.887149902836612, 2.3866765356019912 ]",Ourcq,5,48.88714990283661,2.3866765356019912,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-5.pdf"", ""label"": ""Plan Métro 5""}]"
RATP,IDFM:21903,"[ 48.867687468165165, 2.3640990472225725 ]",République,5,48.867687468165165,2.3640990472225725,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-5.pdf"", ""label"": ""Plan Métro 5""}]"
RATP,IDFM:22000,"[ 48.838538988981341, 2.3606397867113924 ]",Saint-Marcel,5,48.83853898898134,2.3606397867113924,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-5.pdf"", ""label"": ""Plan Métro 5""}]"
RATP,IDFM:463020,"[ 48.835542933749352, 2.3587419566993457 ]",Campo-Formio,5,48.83554293374935,2.3587419566993457,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-5.pdf"", ""label"": ""Plan Métro 5""}]"
RATP,IDFM:22001,"[ 48.884144512894899, 2.3673481212771921 ]",Stalingrad,5,48.8841445128949,2.367348121277192,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-5.pdf"", ""label"": ""Plan Métro 5""}]"
RATP,IDFM:463032,"[ 48.884144512894899, 2.3673481212771921 ]",Stalingrad,5,48.8841445128949,2.367348121277192,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-5.pdf"", ""label"": ""Plan Métro 5""}]"
RATP,IDFM:463021,"[ 48.876081616617256, 2.3579829729431561 ]",Gare de l'Est,5,48.876081616617256,2.357982972943156,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-5.pdf"", ""label"": ""Plan Métro 5""}]"
RATP,IDFM:22002,"[ 48.859876937868705, 2.371813630476951 ]",Richard-Lenoir,5,48.859876937868705,2.371813630476951,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-5.pdf"", ""label"": ""Plan Métro 5""}]"
RATP,IDFM:463023,"[ 48.842395852858516, 2.3654431802574227 ]",Gare d'Austerlitz,5,48.842395852858516,2.3654431802574227,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-5.pdf"", ""label"": ""Plan Métro 5""}]"
RATP,IDFM:463097,"[ 48.83847698406796, 2.3608176665940044 ]",Saint-Marcel,5,48.83847698406796,2.3608176665940044,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-5.pdf"", ""label"": ""Plan Métro 5""}]"
RATP,IDFM:463182,"[ 48.879680012236619, 2.357342884924845 ]",Gare du Nord,5,48.87968001223662,2.357342884924845,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-5.pdf"", ""label"": ""Plan Métro 5""}]"
RATP,IDFM:463280,"[ 48.888459211346841, 2.3921229723281483 ]",Porte de Pantin,5,48.88845921134684,2.3921229723281483,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-5.pdf"", ""label"": ""Plan Métro 5""}]"
RATP,IDFM:22017,"[ 48.891289393864788, 2.4032119887626737 ]",Hoche,5,48.89128939386479,2.4032119887626737,Pantin,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-5.pdf"", ""label"": ""Plan Métro 5""}]"
RATP,IDFM:463178,"[ 48.893244694167947, 2.4130749995976779 ]",Église de Pantin,5,48.89324469416795,2.413074999597678,Pantin,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-5.pdf"", ""label"": ""Plan Métro 5""}]"
RATP,IDFM:463017,"[ 48.891495749437304, 2.4031141548943959 ]",Hoche,5,48.891495749437304,2.403114154894396,Pantin,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-5.pdf"", ""label"": ""Plan Métro 5""}]"
RATP,IDFM:462999,"[ 48.885200886890331, 2.3793117790180993 ]",Laumière,5,48.88520088689033,2.3793117790180993,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-5.pdf"", ""label"": ""Plan Métro 5""}]"
RATP,IDFM:22008,"[ 48.856244054686321, 2.3701946685897517 ]",Bréguet-Sabin,5,48.85624405468632,2.3701946685897517,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-5.pdf"", ""label"": ""Plan Métro 5""}]"
RATP,IDFM:463289,"[ 48.846427325479766, 2.365884650750405 ]",Quai de la Rapée,5,48.846427325479766,2.365884650750405,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-5.pdf"", ""label"": ""Plan Métro 5""}]"
RATP,IDFM:22006,"[ 48.830966227084133, 2.3555969433697501 ]",Place d'Italie,5,48.83096622708413,2.35559694336975,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-5.pdf"", ""label"": ""Plan Métro 5""}]"
RATP,IDFM:21981,"[ 48.842297796628159, 2.3656078807625422 ]",Gare d'Austerlitz,5,48.84229779662816,2.3656078807625422,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-5.pdf"", ""label"": ""Plan Métro 5""}]"
RATP,IDFM:22010,"[ 48.853287478304338, 2.3689220756469891 ]",Bastille,5,48.85328747830434,2.368922075646989,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-5.pdf"", ""label"": ""Plan Métro 5""}]"
RATP,IDFM:463096,"[ 48.859859667440553, 2.3719501400872653 ]",Richard-Lenoir,5,48.85985966744055,2.3719501400872653,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-5.pdf"", ""label"": ""Plan Métro 5""}]"
RATP,IDFM:22012,"[ 48.885133848085829, 2.3793909893523923 ]",Laumière,5,48.88513384808583,2.3793909893523923,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-5.pdf"", ""label"": ""Plan Métro 5""}]"
RATP,IDFM:22016,"[ 48.893163974098265, 2.413119553706935 ]",Église de Pantin,5,48.893163974098265,2.413119553706935,Pantin,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-5.pdf"", ""label"": ""Plan Métro 5""}]"
RATP,IDFM:22014,"[ 48.895602074332523, 2.4263086792320361 ]",Bobigny-Pantin - Raymond Queneau,5,48.89560207433252,2.426308679232036,Pantin,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-5.pdf"", ""label"": ""Plan Métro 5""}]"
RATP,IDFM:22003,"[ 48.888535337600175, 2.3920607143419303 ]",Porte de Pantin,5,48.888535337600175,2.3920607143419303,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-5.pdf"", ""label"": ""Plan Métro 5""}]"
RATP,IDFM:463095,"[ 48.883113554160857, 2.3713833331125138 ]",Jaurès,5,48.88311355416086,2.371383333112514,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-5.pdf"", ""label"": ""Plan Métro 5""}]"
RATP,IDFM:22007,"[ 48.879701816958942, 2.3572164888604563 ]",Gare du Nord,5,48.87970181695894,2.3572164888604563,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-5.pdf"", ""label"": ""Plan Métro 5""}]"
RATP,IDFM:463191,"[ 48.870620926265296, 2.361023902048923 ]",Jacques Bonsergent,5,48.870620926265296,2.361023902048923,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-5.pdf"", ""label"": ""Plan Métro 5""}]"
RATP,IDFM:463025,"[ 48.830965713292656, 2.355501591481485 ]",Place d'Italie,5,48.830965713292656,2.355501591481485,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-5.pdf"", ""label"": ""Plan Métro 5""}]"
RATP,IDFM:22004,"[ 48.846490854203367, 2.3659928909375521 ]",Quai de la Rapée,5,48.84649085420337,2.365992890937552,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-5.pdf"", ""label"": ""Plan Métro 5""}]"
RATP,IDFM:463138,"[ 48.856217811050598, 2.3703346849773035 ]",Bréguet-Sabin,5,48.8562178110506,2.3703346849773035,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-5.pdf"", ""label"": ""Plan Métro 5""}]"
RATP,IDFM:21952,"[ 48.883023913429341, 2.3714389599856078 ]",Jaurès,5,48.88302391342934,2.371438959985608,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-5.pdf"", ""label"": ""Plan Métro 5""}]"
RATP,IDFM:463027,"[ 48.886915953194993, 2.3866520167598839 ]",Ourcq,5,48.88691595319499,2.386652016759884,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-5.pdf"", ""label"": ""Plan Métro 5""}]"
RATP,IDFM:463131,"[ 48.906366795030564, 2.4493013366465726 ]",Bobigny Pablo Picasso,5,48.906366795030564,2.4493013366465726,Bobigny,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-5.pdf"", ""label"": ""Plan Métro 5""}]"
RATP,IDFM:22015,"[ 48.9063655341063, 2.4490271414582585 ]",Bobigny Pablo Picasso,5,48.9063655341063,2.4490271414582585,Bobigny,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-5.pdf"", ""label"": ""Plan Métro 5""}]"
RATP,IDFM:463002,"[ 48.895637897936261, 2.426277595760804 ]",Bobigny-Pantin - Raymond Queneau,5,48.89563789793626,2.426277595760804,Bobigny,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-5.pdf"", ""label"": ""Plan Métro 5""}]"
RATP,IDFM:21905,"[ 48.864581198067484, 2.3685262686038397 ]",Oberkampf,5,48.864581198067484,2.3685262686038397,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-5.pdf"", ""label"": ""Plan Métro 5""}]"
RATP,IDFM:463018,"[ 48.853300316482169, 2.3687984466220384 ]",Bastille,5,48.85330031648217,2.3687984466220384,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-5.pdf"", ""label"": ""Plan Métro 5""}]"
RATP,IDFM:22009,"[ 48.835595431233266, 2.3584688346392468 ]",Campo-Formio,5,48.835595431233266,2.358468834639247,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-5.pdf"", ""label"": ""Plan Métro 5""}]"
RATP,IDFM:22177,"[ 48.841427332233579, 2.400867131995259 ]",Bel-Air,6,48.84142733223358,2.400867131995259,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-6.pdf"", ""label"": ""Plan Métro 6""}]"
RATP,IDFM:463169,"[ 48.839537421644565, 2.3961460679154514 ]",Daumesnil,6,48.839537421644565,2.3961460679154514,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-6.pdf"", ""label"": ""Plan Métro 6""}]"
RATP,IDFM:463128,"[ 48.840185091859681, 2.3794765872566757 ]",Bercy,6,48.84018509185968,2.3794765872566757,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-6.pdf"", ""label"": ""Plan Métro 6""}]"
RATP,IDFM:22176,"[ 48.84754311219352, 2.3029417283376117 ]",Cambronne,6,48.84754311219352,2.3029417283376117,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-6.pdf"", ""label"": ""Plan Métro 6""}]"
RATP,IDFM:22164,"[ 48.86346147371448, 2.2876253778535189 ]",Trocadéro,6,48.86346147371448,2.287625377853519,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-6.pdf"", ""label"": ""Plan Métro 6""}]"
RATP,IDFM:22180,"[ 48.866848343417303, 2.2900328376074373 ]",Boissière,6,48.8668483434173,2.2900328376074373,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-6.pdf"", ""label"": ""Plan Métro 6""}]"
RATP,IDFM:463268,"[ 48.863487665019569, 2.2874927969664416 ]",Trocadéro,6,48.86348766501957,2.2874927969664416,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-6.pdf"", ""label"": ""Plan Métro 6""}]"
RATP,IDFM:22179,"[ 48.853884277263077, 2.2892963570634604 ]",Bir-Hakeim,6,48.85388427726308,2.2892963570634604,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-6.pdf"", ""label"": ""Plan Métro 6""}]"
RATP,IDFM:22163,"[ 48.845584370217551, 2.3094677673863235 ]",Sèvres-Lecourbe,6,48.84558437021755,2.3094677673863235,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-6.pdf"", ""label"": ""Plan Métro 6""}]"
RATP,IDFM:22166,"[ 48.842482718285865, 2.312792651441268 ]",Pasteur,6,48.842482718285865,2.312792651441268,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-6.pdf"", ""label"": ""Plan Métro 6""}]"
RATP,IDFM:463100,"[ 48.84090350169825, 2.3252865779432965 ]",Edgar Quinet,6,48.84090350169825,2.3252865779432965,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-6.pdf"", ""label"": ""Plan Métro 6""}]"
RATP,IDFM:463105,"[ 48.829860013312377, 2.350611225926166 ]",Corvisart,6,48.82986001331238,2.350611225926166,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-6.pdf"", ""label"": ""Plan Métro 6""}]"
RATP,IDFM:463147,"[ 48.834945167888243, 2.3680951237726693 ]",Chevaleret,6,48.83494516788824,2.3680951237726693,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-6.pdf"", ""label"": ""Plan Métro 6""}]"
RATP,IDFM:22175,"[ 48.829860013312377, 2.350611225926166 ]",Corvisart,6,48.82986001331238,2.350611225926166,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-6.pdf"", ""label"": ""Plan Métro 6""}]"
RATP,IDFM:22155,"[ 48.839084872811277, 2.3305496605891949 ]",Raspail,6,48.83908487281128,2.330549660589195,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-6.pdf"", ""label"": ""Plan Métro 6""}]"
RATP,IDFM:22172,"[ 48.840980446328167, 2.3253749636089105 ]",Edgar Quinet,6,48.84098044632817,2.3253749636089105,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-6.pdf"", ""label"": ""Plan Métro 6""}]"
RATP,IDFM:463314,"[ 48.845647682650728, 2.3095296104303928 ]",Sèvres-Lecourbe,6,48.84564768265073,2.309529610430393,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-6.pdf"", ""label"": ""Plan Métro 6""}]"
RATP,IDFM:463102,"[ 48.871301612039105, 2.2933259179892325 ]",Kléber,6,48.871301612039105,2.2933259179892325,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-6.pdf"", ""label"": ""Plan Métro 6""}]"
RATP,IDFM:463042,"[ 48.873711271323657, 2.2947520493673434 ]",Charles de Gaulle - Etoile,6,48.87371127132366,2.2947520493673434,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-6.pdf"", ""label"": ""Plan Métro 6""}]"
RATP,IDFM:22095,"[ 48.873838614785718, 2.2949957354418311 ]",Charles de Gaulle - Etoile,6,48.87383861478572,2.294995735441831,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-6.pdf"", ""label"": ""Plan Métro 6""}]"
RATP,IDFM:22156,"[ 48.84205447194666, 2.3212733962492051 ]",Montparnasse Bienvenue,6,48.84205447194666,2.321273396249205,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-6.pdf"", ""label"": ""Plan Métro 6""}]"
RATP,IDFM:463028,"[ 48.84789064769285, 2.3957883190257903 ]",Nation,6,48.84789064769285,2.3957883190257903,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-6.pdf"", ""label"": ""Plan Métro 6""}]"
RATP,IDFM:463288,"[ 48.837074270609598, 2.3727662489481718 ]",Quai de la Gare,6,48.8370742706096,2.372766248948172,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-6.pdf"", ""label"": ""Plan Métro 6""}]"
RATP,IDFM:463003,"[ 48.830991153013954, 2.3560502682264337 ]",Place d'Italie,6,48.830991153013954,2.3560502682264337,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-6.pdf"", ""label"": ""Plan Métro 6""}]"
RATP,IDFM:22160,"[ 48.832916006219165, 2.3371543709250071 ]",Saint-Jacques,6,48.832916006219165,2.337154370925007,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-6.pdf"", ""label"": ""Plan Métro 6""}]"
RATP,IDFM:462948,"[ 48.842528387543226, 2.3129146804739396 ]",Pasteur,6,48.842528387543226,2.3129146804739396,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-6.pdf"", ""label"": ""Plan Métro 6""}]"
RATP,IDFM:463194,"[ 48.848765448122315, 2.2989570969770079 ]",La Motte-Picquet - Grenelle,6,48.848765448122315,2.298957096977008,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-6.pdf"", ""label"": ""Plan Métro 6""}]"
RATP,IDFM:22165,"[ 48.857515089620328, 2.2858394188814621 ]",Passy,6,48.85751508962033,2.285839418881462,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-6.pdf"", ""label"": ""Plan Métro 6""}]"
